;account_id;account_district_id;statement_freq;account_open_date
1326;3484;22;MONTHLY;1994-06-01
1327;700;20;MONTHLY;1994-06-01
1328;3289;1;MONTHLY;1994-06-02
1329;2638;5;MONTHLY;1994-06-02
1330;8316;70;MONTHLY;1994-06-04
1331;1634;77;MONTHLY;1994-06-04
1332;4825;15;MONTHLY;1994-06-04
1333;3650;8;MONTHLY;1994-06-05
1334;10942;44;WEEKLY;1994-06-05
1335;2922;16;MONTHLY;1994-06-06
1336;693;2;MONTHLY;1994-06-06
1337;2260;1;MONTHLY;1994-06-07
1338;538;70;MONTHLY;1994-06-07
1339;548;16;MONTHLY;1994-06-07
1340;941;8;MONTHLY;1994-06-08
1341;2155;58;MONTHLY;1994-06-08
1342;4519;8;MONTHLY;1994-06-08
1343;3539;42;MONTHLY;1994-06-08
1344;6511;72;MONTHLY;1994-06-10
1345;2569;2;MONTHLY;1994-06-10
1346;43;36;MONTHLY;1994-06-12
1347;1047;46;MONTHLY;1994-06-13
1348;3479;22;MONTHLY;1994-06-14
1349;2868;1;MONTHLY;1994-06-15
1350;4328;72;MONTHLY;1994-06-17
1351;5628;61;MONTHLY;1994-06-17
1352;3160;22;MONTHLY;1994-06-19
1353;1856;26;MONTHLY;1994-06-19
1354;154;46;MONTHLY;1994-06-21
1355;3030;65;MONTHLY;1994-06-22
1356;1938;1;MONTHLY;1994-06-25
1357;1870;10;MONTHLY;1994-06-25
1358;3275;74;MONTHLY;1994-06-29
1359;8492;2;MONTHLY;1994-06-29
1360;10093;1;WEEKLY;1994-07-01
1361;3805;9;MONTHLY;1994-07-02
1362;200;17;MONTHLY;1994-07-03
1363;2471;6;MONTHLY;1994-07-03
1364;352;39;MONTHLY;1994-07-04
1365;1291;1;MONTHLY;1994-07-04
1366;161;28;MONTHLY;1994-07-04
1367;711;70;MONTHLY;1994-07-06
1368;964;26;MONTHLY;1994-07-08
1369;1012;65;MONTHLY;1994-07-09
1370;4276;43;MONTHLY;1994-07-09
1371;901;60;MONTHLY;1994-07-10
1372;7765;52;WEEKLY;1994-07-10
1373;90;1;MONTHLY;1994-07-13
1374;5574;13;WEEKLY;1994-07-14
1375;741;54;MONTHLY;1994-07-14
1376;2819;35;MONTHLY;1994-07-16
1377;478;58;MONTHLY;1994-07-16
1378;2615;68;MONTHLY;1994-07-17
1379;3503;1;MONTHLY;1994-07-17
1380;3921;18;MONTHLY;1994-07-17
1381;662;21;MONTHLY;1994-07-18
1382;2654;56;MONTHLY;1994-07-21
1383;9627;65;TRANSACTION;1994-07-22
1384;2470;16;MONTHLY;1994-07-23
1385;427;8;MONTHLY;1994-07-24
1386;709;19;MONTHLY;1994-07-25
1387;629;31;MONTHLY;1994-07-25
1388;2606;1;MONTHLY;1994-07-27
1389;6738;62;MONTHLY;1994-07-28
1390;2912;74;MONTHLY;1994-07-30
1391;4995;20;WEEKLY;1994-08-01
1392;1022;33;WEEKLY;1994-08-01
1393;1797;24;MONTHLY;1994-08-01
1394;3497;76;MONTHLY;1994-08-02
1395;1848;1;MONTHLY;1994-08-04
1396;582;12;MONTHLY;1994-08-05
1397;3167;18;MONTHLY;1994-08-08
1398;1579;57;MONTHLY;1994-08-09
1399;610;74;MONTHLY;1994-08-11
1400;3536;24;MONTHLY;1994-08-11
1401;1017;14;MONTHLY;1994-08-11
1402;3017;75;MONTHLY;1994-08-12
1403;3112;38;MONTHLY;1994-08-12
1404;1360;71;MONTHLY;1994-08-14
1405;2747;1;MONTHLY;1994-08-14
1406;9192;1;MONTHLY;1994-08-16
1407;1398;62;MONTHLY;1994-08-18
1408;1246;58;MONTHLY;1994-08-18
1409;1592;38;MONTHLY;1994-08-18
1410;3728;10;MONTHLY;1994-08-18
1411;4131;5;MONTHLY;1994-08-19
1412;377;70;MONTHLY;1994-08-19
1413;1911;68;MONTHLY;1994-08-21
1414;635;21;MONTHLY;1994-08-21
1415;3625;3;MONTHLY;1994-08-22
1416;3425;70;MONTHLY;1994-08-24
1417;1327;65;MONTHLY;1994-08-24
1418;8776;64;MONTHLY;1994-08-24
1419;2798;70;MONTHLY;1994-08-24
1420;2401;16;MONTHLY;1994-08-26
1421;3612;70;MONTHLY;1994-08-27
1422;4580;9;MONTHLY;1994-08-27
1423;3226;65;MONTHLY;1994-08-28
1424;7523;63;MONTHLY;1994-08-29
1425;3533;74;MONTHLY;1994-08-29
1426;422;53;WEEKLY;1994-08-29
1427;3608;72;WEEKLY;1994-08-30
1428;1105;55;MONTHLY;1994-09-01
1429;2596;1;MONTHLY;1994-09-02
1430;9006;40;WEEKLY;1994-09-02
1431;3579;53;MONTHLY;1994-09-02
1432;710;25;MONTHLY;1994-09-02
1433;7546;43;MONTHLY;1994-09-03
1434;1766;28;MONTHLY;1994-09-03
1435;1292;3;MONTHLY;1994-09-03
1436;3797;64;MONTHLY;1994-09-03
1437;3478;30;MONTHLY;1994-09-04
1438;8899;1;WEEKLY;1994-09-05
1439;1975;19;MONTHLY;1994-09-07
1440;3049;61;MONTHLY;1994-09-08
1441;3730;17;MONTHLY;1994-09-08
1442;1714;72;MONTHLY;1994-09-08
1443;518;74;MONTHLY;1994-09-09
1444;6321;1;MONTHLY;1994-09-10
1445;3926;72;MONTHLY;1994-09-11
1446;1878;52;WEEKLY;1994-09-13
1447;3712;3;MONTHLY;1994-09-13
1448;2030;51;MONTHLY;1994-09-13
1449;3869;72;MONTHLY;1994-09-13
1450;1908;20;MONTHLY;1994-09-13
1451;3142;2;MONTHLY;1994-09-14
1452;1301;18;MONTHLY;1994-09-15
1453;3288;54;MONTHLY;1994-09-15
1454;318;36;MONTHLY;1994-09-16
1455;3336;51;MONTHLY;1994-09-19
1456;1653;1;MONTHLY;1994-09-19
1457;577;29;MONTHLY;1994-09-20
1458;2960;19;MONTHLY;1994-09-20
1459;2267;54;WEEKLY;1994-09-20
1460;1989;48;MONTHLY;1994-09-21
1461;1352;1;MONTHLY;1994-09-23
1462;851;15;MONTHLY;1994-09-23
1463;716;47;MONTHLY;1994-09-25
1464;3555;32;MONTHLY;1994-09-26
1465;6;51;MONTHLY;1994-09-27
1466;1828;1;MONTHLY;1994-09-28
1467;1333;21;MONTHLY;1994-09-29
1468;11359;61;MONTHLY;1994-10-01
1469;3457;54;MONTHLY;1994-10-01
1470;2627;76;MONTHLY;1994-10-02
1471;2025;19;MONTHLY;1994-10-02
1472;3975;20;MONTHLY;1994-10-02
1473;2905;74;MONTHLY;1994-10-03
1474;3827;1;MONTHLY;1994-10-04
1475;939;55;MONTHLY;1994-10-04
1476;1421;71;MONTHLY;1994-10-05
1477;1934;46;MONTHLY;1994-10-05
1478;3878;23;MONTHLY;1994-10-07
1479;2363;47;MONTHLY;1994-10-07
1480;1559;14;MONTHLY;1994-10-08
1481;2195;73;MONTHLY;1994-10-08
1482;1205;73;MONTHLY;1994-10-08
1483;2059;37;MONTHLY;1994-10-08
1484;2333;45;MONTHLY;1994-10-08
1485;3074;74;WEEKLY;1994-10-08
1486;2840;15;MONTHLY;1994-10-09
1487;2430;3;MONTHLY;1994-10-09
1488;2463;56;MONTHLY;1994-10-11
1489;3860;4;MONTHLY;1994-10-11
1490;2788;54;MONTHLY;1994-10-12
1491;8127;37;MONTHLY;1994-10-13
1492;596;31;MONTHLY;1994-10-13
1493;3622;53;MONTHLY;1994-10-15
1494;1312;23;MONTHLY;1994-10-15
1495;2742;23;MONTHLY;1994-10-15
1496;654;63;MONTHLY;1994-10-16
1497;4283;39;MONTHLY;1994-10-16
1498;2924;56;MONTHLY;1994-10-16
1499;3756;39;WEEKLY;1994-10-17
1500;2790;1;MONTHLY;1994-10-18
1501;67;16;MONTHLY;1994-10-19
1502;2949;1;MONTHLY;1994-10-21
1503;3849;75;MONTHLY;1994-10-21
1504;5422;66;MONTHLY;1994-10-22
1505;988;10;MONTHLY;1994-10-22
1506;3058;44;MONTHLY;1994-10-23
1507;1958;40;MONTHLY;1994-10-24
1508;1441;50;MONTHLY;1994-10-25
1509;1109;66;MONTHLY;1994-10-27
1510;2536;41;MONTHLY;1994-10-28
1511;1295;15;MONTHLY;1994-10-28
1512;3419;1;MONTHLY;1994-10-29
1513;1993;68;MONTHLY;1994-10-30
1514;1076;1;MONTHLY;1994-10-30
1515;960;4;TRANSACTION;1994-11-02
1516;201;63;MONTHLY;1994-11-02
1517;1168;29;MONTHLY;1994-11-03
1518;2365;42;MONTHLY;1994-11-04
1519;973;54;MONTHLY;1994-11-05
1520;3663;67;MONTHLY;1994-11-06
1521;3576;58;MONTHLY;1994-11-07
1522;4082;49;MONTHLY;1994-11-08
1523;2541;57;MONTHLY;1994-11-08
1524;4476;24;MONTHLY;1994-11-10
1525;2572;64;TRANSACTION;1994-11-13
1526;2377;77;MONTHLY;1994-11-13
1527;1554;47;MONTHLY;1994-11-15
1528;5632;5;WEEKLY;1994-11-15
1529;940;37;MONTHLY;1994-11-15
1530;1583;69;TRANSACTION;1994-11-17
1531;2218;19;MONTHLY;1994-11-21
1532;1708;22;MONTHLY;1994-11-21
1533;449;19;MONTHLY;1994-11-22
1534;2044;6;MONTHLY;1994-11-23
1535;11186;12;MONTHLY;1994-11-24
1536;29;7;MONTHLY;1994-11-24
1537;3752;1;MONTHLY;1994-11-25
1538;2028;7;WEEKLY;1994-11-26
1539;1294;71;MONTHLY;1994-11-27
1540;106;63;MONTHLY;1994-11-27
1541;2707;61;MONTHLY;1994-11-27
1542;2027;19;MONTHLY;1994-11-28
1543;3369;8;MONTHLY;1994-12-01
1544;9731;54;TRANSACTION;1994-12-01
1545;1578;48;MONTHLY;1994-12-01
1546;8411;20;MONTHLY;1994-12-02
1547;1919;18;MONTHLY;1994-12-04
1548;1307;56;MONTHLY;1994-12-05
1549;2121;64;MONTHLY;1994-12-05
1550;1436;3;MONTHLY;1994-12-07
1551;3489;9;MONTHLY;1994-12-08
1552;3348;4;MONTHLY;1994-12-08
1553;2809;73;MONTHLY;1994-12-08
1554;3364;21;WEEKLY;1994-12-08
1555;2546;1;MONTHLY;1994-12-08
1556;2343;68;MONTHLY;1994-12-09
1557;594;54;MONTHLY;1994-12-09
1558;4434;41;MONTHLY;1994-12-09
1559;359;11;MONTHLY;1994-12-11
1560;3279;46;WEEKLY;1994-12-17
1561;1011;45;MONTHLY;1994-12-17
1562;8856;15;MONTHLY;1994-12-18
1563;2808;1;MONTHLY;1994-12-18
1564;5357;70;MONTHLY;1994-12-18
1565;775;1;MONTHLY;1994-12-18
1566;2524;1;MONTHLY;1994-12-19
1567;3903;58;MONTHLY;1994-12-19
1568;802;15;MONTHLY;1994-12-20
1569;3567;5;MONTHLY;1994-12-20
1570;68;37;TRANSACTION;1994-12-20
1571;1417;75;MONTHLY;1994-12-20
1572;3643;1;MONTHLY;1994-12-22
1573;10728;71;MONTHLY;1994-12-23
1574;2384;40;MONTHLY;1994-12-23
1575;1835;74;MONTHLY;1994-12-24
1576;3621;32;MONTHLY;1994-12-25
1577;1394;32;MONTHLY;1994-12-27
1578;3006;64;MONTHLY;1995-01-01
1579;2322;33;MONTHLY;1995-01-02
1580;1331;59;MONTHLY;1995-01-03
1581;2355;1;MONTHLY;1995-01-03
1582;3482;70;MONTHLY;1995-01-03
1583;4503;50;MONTHLY;1995-01-03
1584;2077;29;MONTHLY;1995-01-04
1585;685;37;WEEKLY;1995-01-04
1586;2163;17;MONTHLY;1995-01-05
1587;2239;25;MONTHLY;1995-01-05
1588;1706;1;MONTHLY;1995-01-05
1589;7795;64;MONTHLY;1995-01-05
1590;3128;1;MONTHLY;1995-01-06
1591;2978;74;MONTHLY;1995-01-06
1592;3141;1;WEEKLY;1995-01-06
1593;3250;1;MONTHLY;1995-01-06
1594;1955;49;MONTHLY;1995-01-07
1595;5650;10;TRANSACTION;1995-01-08
1596;3641;7;MONTHLY;1995-01-09
1597;2923;43;MONTHLY;1995-01-10
1598;8092;54;MONTHLY;1995-01-11
1599;2421;18;MONTHLY;1995-01-11
1600;1437;50;MONTHLY;1995-01-13
1601;756;65;MONTHLY;1995-01-13
1602;3244;56;MONTHLY;1995-01-14
1603;10630;41;MONTHLY;1995-01-15
1604;3981;23;MONTHLY;1995-01-15
1605;3812;72;MONTHLY;1995-01-16
1606;4368;1;MONTHLY;1995-01-16
1607;2729;40;MONTHLY;1995-01-16
1608;2446;3;MONTHLY;1995-01-16
1609;839;16;MONTHLY;1995-01-17
1610;1625;1;MONTHLY;1995-01-17
1611;2563;48;MONTHLY;1995-01-17
1612;1414;58;MONTHLY;1995-01-17
1613;7562;72;WEEKLY;1995-01-17
1614;2185;67;MONTHLY;1995-01-18
1615;1446;57;MONTHLY;1995-01-18
1616;915;72;MONTHLY;1995-01-18
1617;3777;70;MONTHLY;1995-01-19
1618;2414;1;MONTHLY;1995-01-19
1619;9814;64;WEEKLY;1995-01-19
1620;2681;28;MONTHLY;1995-01-19
1621;484;1;MONTHLY;1995-01-20
1622;217;77;MONTHLY;1995-01-20
1623;9030;72;MONTHLY;1995-01-21
1624;2352;70;MONTHLY;1995-01-21
1625;1526;52;MONTHLY;1995-01-22
1626;3841;8;MONTHLY;1995-01-22
1627;270;27;MONTHLY;1995-01-23
1628;1914;27;MONTHLY;1995-01-24
1629;2054;1;MONTHLY;1995-01-24
1630;2111;42;WEEKLY;1995-01-25
1631;1769;39;MONTHLY;1995-01-25
1632;2663;64;MONTHLY;1995-01-25
1633;4103;38;MONTHLY;1995-01-25
1634;5735;52;MONTHLY;1995-01-25
1635;3362;73;MONTHLY;1995-01-25
1636;2755;20;MONTHLY;1995-01-26
1637;3235;8;MONTHLY;1995-01-26
1638;795;25;MONTHLY;1995-01-27
1639;1548;47;MONTHLY;1995-01-27
1640;650;3;MONTHLY;1995-01-28
1641;11042;72;MONTHLY;1995-01-29
1642;3421;31;MONTHLY;1995-02-01
1643;1112;48;MONTHLY;1995-02-03
1644;3583;40;MONTHLY;1995-02-03
1645;4001;54;MONTHLY;1995-02-04
1646;393;46;MONTHLY;1995-02-04
1647;2718;29;MONTHLY;1995-02-05
1648;1496;57;MONTHLY;1995-02-05
1649;2968;15;MONTHLY;1995-02-05
1650;1889;59;MONTHLY;1995-02-06
1651;789;39;MONTHLY;1995-02-06
1652;7614;62;MONTHLY;1995-02-08
1653;8159;26;MONTHLY;1995-02-08
1654;2151;38;MONTHLY;1995-02-08
1655;3865;50;MONTHLY;1995-02-09
1656;4109;54;MONTHLY;1995-02-09
1657;515;57;MONTHLY;1995-02-09
1658;3817;70;MONTHLY;1995-02-10
1659;2268;1;MONTHLY;1995-02-11
1660;388;59;MONTHLY;1995-02-11
1661;3623;59;MONTHLY;1995-02-12
1662;1967;26;WEEKLY;1995-02-13
1663;4727;2;MONTHLY;1995-02-13
1664;3466;64;MONTHLY;1995-02-16
1665;3297;53;MONTHLY;1995-02-17
1666;607;16;MONTHLY;1995-02-17
1667;1858;72;MONTHLY;1995-02-18
1668;3978;59;MONTHLY;1995-02-18
1669;70;8;MONTHLY;1995-02-18
1670;781;33;MONTHLY;1995-02-19
1671;10884;65;MONTHLY;1995-02-20
1672;2688;72;MONTHLY;1995-02-20
1673;1772;31;WEEKLY;1995-02-20
1674;2490;22;MONTHLY;1995-02-21
1675;2047;20;MONTHLY;1995-02-21
1676;3839;1;MONTHLY;1995-02-21
1677;1633;51;MONTHLY;1995-02-22
1678;763;1;MONTHLY;1995-02-23
1679;4161;1;MONTHLY;1995-02-23
1680;2431;74;MONTHLY;1995-02-23
1681;3753;28;MONTHLY;1995-02-24
1682;1778;15;MONTHLY;1995-02-25
1683;2911;33;MONTHLY;1995-02-25
1684;3710;1;MONTHLY;1995-02-25
1685;1702;56;MONTHLY;1995-02-27
1686;3737;34;MONTHLY;1995-03-01
1687;190;74;MONTHLY;1995-03-02
1688;2865;1;MONTHLY;1995-03-03
1689;3014;75;WEEKLY;1995-03-03
1690;2680;46;MONTHLY;1995-03-03
1691;1129;35;MONTHLY;1995-03-03
1692;3233;31;MONTHLY;1995-03-03
1693;1287;35;MONTHLY;1995-03-04
1694;9897;1;MONTHLY;1995-03-04
1695;30;36;MONTHLY;1995-03-04
1696;2367;28;MONTHLY;1995-03-04
1697;3826;34;MONTHLY;1995-03-05
1698;376;25;MONTHLY;1995-03-05
1699;1108;26;MONTHLY;1995-03-09
1700;108;53;MONTHLY;1995-03-10
1701;1802;75;MONTHLY;1995-03-10
1702;3230;1;MONTHLY;1995-03-11
1703;3989;19;MONTHLY;1995-03-11
1704;2723;75;MONTHLY;1995-03-12
1705;7859;52;MONTHLY;1995-03-14
1706;7606;21;MONTHLY;1995-03-15
1707;158;37;MONTHLY;1995-03-15
1708;6397;48;MONTHLY;1995-03-15
1709;150;73;MONTHLY;1995-03-16
1710;3402;76;WEEKLY;1995-03-16
1711;2810;66;MONTHLY;1995-03-16
1712;586;54;MONTHLY;1995-03-16
1713;1261;52;MONTHLY;1995-03-18
1714;2856;25;MONTHLY;1995-03-18
1715;288;25;MONTHLY;1995-03-18
1716;3750;77;MONTHLY;1995-03-18
1717;1174;70;MONTHLY;1995-03-21
1718;1306;1;MONTHLY;1995-03-22
1719;5541;43;MONTHLY;1995-03-24
1720;1;18;MONTHLY;1995-03-24
1721;981;66;MONTHLY;1995-03-25
1722;767;25;MONTHLY;1995-03-26
1723;608;32;MONTHLY;1995-03-27
1724;1757;75;MONTHLY;1995-03-27
1725;6609;16;MONTHLY;1995-03-27
1726;870;70;MONTHLY;1995-03-27
1727;227;27;MONTHLY;1995-03-28
1728;568;18;MONTHLY;1995-03-28
1729;1254;74;MONTHLY;1995-03-28
1730;1540;1;MONTHLY;1995-03-29
1731;1692;56;MONTHLY;1995-03-29
1732;1249;67;MONTHLY;1995-03-30
1733;95;1;MONTHLY;1995-03-30
1734;1561;66;MONTHLY;1995-04-01
1735;2540;54;MONTHLY;1995-04-01
1736;248;1;MONTHLY;1995-04-02
1737;9493;64;MONTHLY;1995-04-02
1738;5126;58;MONTHLY;1995-04-03
1739;231;22;MONTHLY;1995-04-03
1740;2203;47;MONTHLY;1995-04-04
1741;6910;76;MONTHLY;1995-04-04
1742;1986;46;MONTHLY;1995-04-04
1743;2839;70;MONTHLY;1995-04-04
1744;1479;54;MONTHLY;1995-04-04
1745;3147;54;MONTHLY;1995-04-05
1746;6289;64;MONTHLY;1995-04-05
1747;1590;77;MONTHLY;1995-04-07
1748;7418;21;MONTHLY;1995-04-07
1749;19;21;MONTHLY;1995-04-07
1750;842;62;MONTHLY;1995-04-07
1751;1821;70;MONTHLY;1995-04-07
1752;206;61;MONTHLY;1995-04-08
1753;3109;18;MONTHLY;1995-04-08
1754;7815;19;WEEKLY;1995-04-09
1755;7136;12;WEEKLY;1995-04-09
1756;1228;62;MONTHLY;1995-04-09
1757;893;53;MONTHLY;1995-04-12
1758;3702;53;MONTHLY;1995-04-13
1759;4852;47;MONTHLY;1995-04-13
1760;2750;13;MONTHLY;1995-04-13
1761;1046;1;MONTHLY;1995-04-14
1762;3729;31;MONTHLY;1995-04-14
1763;1862;19;WEEKLY;1995-04-15
1764;1309;1;MONTHLY;1995-04-15
1765;1315;13;MONTHLY;1995-04-17
1766;3321;17;MONTHLY;1995-04-18
1767;3231;73;MONTHLY;1995-04-18
1768;5724;14;TRANSACTION;1995-04-19
1769;3823;74;MONTHLY;1995-04-19
1770;2726;18;MONTHLY;1995-04-20
1771;1038;64;MONTHLY;1995-04-20
1772;7861;34;MONTHLY;1995-04-22
1773;819;20;MONTHLY;1995-04-22
1774;455;54;MONTHLY;1995-04-23
1775;3930;37;MONTHLY;1995-04-25
1776;4423;39;MONTHLY;1995-04-26
1777;267;38;MONTHLY;1995-04-26
1778;922;61;MONTHLY;1995-04-27
1779;3735;1;MONTHLY;1995-04-27
1780;3449;1;MONTHLY;1995-04-27
1781;2751;31;MONTHLY;1995-04-28
1782;404;41;MONTHLY;1995-04-28
1783;2547;74;MONTHLY;1995-04-28
1784;1248;22;MONTHLY;1995-04-29
1785;2331;8;MONTHLY;1995-04-29
1786;1010;61;MONTHLY;1995-05-01
1787;54;4;MONTHLY;1995-05-02
1788;2364;33;MONTHLY;1995-05-03
1789;1280;70;MONTHLY;1995-05-03
1790;2931;36;MONTHLY;1995-05-04
1791;10351;23;MONTHLY;1995-05-04
1792;3936;39;MONTHLY;1995-05-04
1793;5194;1;TRANSACTION;1995-05-05
1794;3464;25;MONTHLY;1995-05-05
1795;533;40;MONTHLY;1995-05-07
1796;3940;35;WEEKLY;1995-05-07
1797;4538;70;MONTHLY;1995-05-07
1798;454;7;MONTHLY;1995-05-07
1799;1183;12;MONTHLY;1995-05-08
1800;2323;72;MONTHLY;1995-05-08
1801;463;51;MONTHLY;1995-05-08
1802;285;17;MONTHLY;1995-05-08
1803;4105;58;MONTHLY;1995-05-08
1804;2525;45;MONTHLY;1995-05-08
1805;6434;1;MONTHLY;1995-05-08
1806;2919;77;MONTHLY;1995-05-10
1807;1741;21;MONTHLY;1995-05-10
1808;746;75;MONTHLY;1995-05-10
1809;256;37;MONTHLY;1995-05-14
1810;3845;48;MONTHLY;1995-05-14
1811;4014;56;TRANSACTION;1995-05-15
1812;2178;64;MONTHLY;1995-05-15
1813;2935;68;MONTHLY;1995-05-15
1814;544;32;MONTHLY;1995-05-15
1815;1720;35;MONTHLY;1995-05-16
1816;875;63;MONTHLY;1995-05-17
1817;733;49;WEEKLY;1995-05-17
1818;3251;59;MONTHLY;1995-05-18
1819;5358;4;MONTHLY;1995-05-18
1820;2521;63;MONTHLY;1995-05-19
1821;10963;16;MONTHLY;1995-05-20
1822;57;1;MONTHLY;1995-05-21
1823;4589;4;MONTHLY;1995-05-22
1824;490;45;MONTHLY;1995-05-23
1825;3386;2;MONTHLY;1995-05-23
1826;8998;61;MONTHLY;1995-05-24
1827;11349;1;WEEKLY;1995-05-26
1828;2969;29;MONTHLY;1995-05-26
1829;1530;70;MONTHLY;1995-05-27
1830;1642;64;MONTHLY;1995-05-27
1831;6358;3;MONTHLY;1995-05-27
1832;10001;24;MONTHLY;1995-05-28
1833;3186;10;MONTHLY;1995-05-28
1834;1059;8;MONTHLY;1995-05-30
1835;3624;32;WEEKLY;1995-05-30
1836;1974;42;MONTHLY;1995-06-01
1837;2559;32;MONTHLY;1995-06-01
1838;11069;37;MONTHLY;1995-06-02
1839;3874;51;MONTHLY;1995-06-02
1840;3520;72;MONTHLY;1995-06-04
1841;2018;42;MONTHLY;1995-06-04
1842;2877;37;MONTHLY;1995-06-04
1843;2642;68;MONTHLY;1995-06-05
1844;553;26;MONTHLY;1995-06-06
1845;1092;41;MONTHLY;1995-06-06
1846;471;47;MONTHLY;1995-06-07
1847;53;77;MONTHLY;1995-06-07
1848;1413;65;MONTHLY;1995-06-07
1849;5774;1;MONTHLY;1995-06-08
1850;3392;1;MONTHLY;1995-06-08
1851;1465;30;MONTHLY;1995-06-08
1852;1420;68;MONTHLY;1995-06-08
1853;1620;17;MONTHLY;1995-06-08
1854;4121;54;MONTHLY;1995-06-08
1855;754;1;MONTHLY;1995-06-08
1856;3045;1;MONTHLY;1995-06-08
1857;3453;13;MONTHLY;1995-06-08
1858;1696;43;MONTHLY;1995-06-09
1859;2139;8;MONTHLY;1995-06-09
1860;1793;56;MONTHLY;1995-06-10
1861;3725;33;MONTHLY;1995-06-11
1862;896;3;MONTHLY;1995-06-11
1863;3252;12;MONTHLY;1995-06-12
1864;808;69;MONTHLY;1995-06-13
1865;3601;54;MONTHLY;1995-06-13
1866;131;52;MONTHLY;1995-06-13
1867;3124;6;MONTHLY;1995-06-13
1868;7618;72;WEEKLY;1995-06-13
1869;807;76;WEEKLY;1995-06-13
1870;3847;33;MONTHLY;1995-06-13
1871;223;39;MONTHLY;1995-06-13
1872;2328;35;MONTHLY;1995-06-14
1873;1519;9;MONTHLY;1995-06-14
1874;10019;8;MONTHLY;1995-06-15
1875;458;7;MONTHLY;1995-06-16
1876;120;65;WEEKLY;1995-06-16
1877;1846;6;MONTHLY;1995-06-17
1878;2096;32;MONTHLY;1995-06-17
1879;2297;46;MONTHLY;1995-06-18
1880;7184;5;MONTHLY;1995-06-19
1881;2781;16;MONTHLY;1995-06-20
1882;1031;74;MONTHLY;1995-06-20
1883;3810;43;MONTHLY;1995-06-22
1884;1151;40;MONTHLY;1995-06-23
1885;1728;74;MONTHLY;1995-06-23
1886;9235;37;MONTHLY;1995-06-24
1887;3363;30;MONTHLY;1995-06-24
1888;3436;5;MONTHLY;1995-06-24
1889;2533;49;MONTHLY;1995-06-27
1890;99;1;MONTHLY;1995-06-27
1891;638;65;MONTHLY;1995-06-28
1892;2292;41;MONTHLY;1995-06-29
1893;1725;72;TRANSACTION;1995-07-03
1894;3410;39;MONTHLY;1995-07-03
1895;1597;68;MONTHLY;1995-07-04
1896;2041;48;MONTHLY;1995-07-05
1897;5742;74;TRANSACTION;1995-07-05
1898;4415;73;MONTHLY;1995-07-05
1899;4330;47;MONTHLY;1995-07-05
1900;3458;63;MONTHLY;1995-07-07
1901;3330;76;MONTHLY;1995-07-08
1902;6649;1;MONTHLY;1995-07-08
1903;3779;74;MONTHLY;1995-07-08
1904;1103;66;MONTHLY;1995-07-09
1905;731;5;MONTHLY;1995-07-11
1906;2307;60;MONTHLY;1995-07-12
1907;3474;23;MONTHLY;1995-07-12
1908;625;70;MONTHLY;1995-07-12
1909;1075;35;MONTHLY;1995-07-13
1910;2281;1;MONTHLY;1995-07-13
1911;3895;27;MONTHLY;1995-07-14
1912;5263;64;MONTHLY;1995-07-14
1913;5794;70;MONTHLY;1995-07-14
1914;1220;1;MONTHLY;1995-07-15
1915;1568;23;MONTHLY;1995-07-15
1916;1344;12;TRANSACTION;1995-07-16
1917;8547;14;WEEKLY;1995-07-17
1918;1135;1;MONTHLY;1995-07-17
1919;4263;5;MONTHLY;1995-07-17
1920;3532;73;MONTHLY;1995-07-18
1921;1251;34;WEEKLY;1995-07-18
1922;1936;70;MONTHLY;1995-07-18
1923;2244;46;MONTHLY;1995-07-19
1924;2310;15;MONTHLY;1995-07-19
1925;1994;42;MONTHLY;1995-07-19
1926;720;54;MONTHLY;1995-07-20
1927;1472;2;MONTHLY;1995-07-20
1928;2144;55;TRANSACTION;1995-07-21
1929;953;14;MONTHLY;1995-07-22
1930;4081;11;MONTHLY;1995-07-22
1931;10018;8;MONTHLY;1995-07-23
1932;2553;41;MONTHLY;1995-07-24
1933;2520;18;MONTHLY;1995-07-25
1934;1252;13;WEEKLY;1995-07-26
1935;3357;54;MONTHLY;1995-07-26
1936;6985;38;MONTHLY;1995-07-27
1937;2957;25;MONTHLY;1995-07-28
1938;4948;43;MONTHLY;1995-07-29
1939;1803;24;MONTHLY;1995-07-29
1940;2577;7;MONTHLY;1995-07-30
1941;1009;1;WEEKLY;1995-08-01
1942;2265;65;MONTHLY;1995-08-03
1943;675;58;MONTHLY;1995-08-03
1944;5033;54;MONTHLY;1995-08-03
1945;1971;41;MONTHLY;1995-08-04
1946;2830;20;MONTHLY;1995-08-04
1947;1927;42;MONTHLY;1995-08-04
1948;5118;72;MONTHLY;1995-08-05
1949;3203;23;MONTHLY;1995-08-07
1950;3270;30;MONTHLY;1995-08-08
1951;1520;48;MONTHLY;1995-08-08
1952;4681;70;MONTHLY;1995-08-08
1953;3902;1;MONTHLY;1995-08-08
1954;8327;1;WEEKLY;1995-08-08
1955;1203;72;MONTHLY;1995-08-09
1956;2608;19;MONTHLY;1995-08-09
1957;2206;45;MONTHLY;1995-08-10
1958;3216;3;MONTHLY;1995-08-11
1959;1122;13;MONTHLY;1995-08-12
1960;786;53;MONTHLY;1995-08-12
1961;3631;1;MONTHLY;1995-08-13
1962;2514;16;MONTHLY;1995-08-13
1963;75;1;MONTHLY;1995-08-13
1964;3679;64;MONTHLY;1995-08-15
1965;2562;35;MONTHLY;1995-08-15
